Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2016-03-12,01:00,Limeira - Boa Vista,SP108,MP10,22.0,ug/m3,manual
2016-03-18,01:00,Limeira - Boa Vista,SP108,MP10,24.0,ug/m3,manual
2016-03-24,01:00,Limeira - Boa Vista,SP108,MP10,21.0,ug/m3,manual
2016-03-30,01:00,Limeira - Boa Vista,SP108,MP10,33.0,ug/m3,manual
2016-04-05,01:00,Limeira - Boa Vista,SP108,MP10,30.0,ug/m3,manual
2016-04-11,01:00,Limeira - Boa Vista,SP108,MP10,44.0,ug/m3,manual
2016-04-17,01:00,Limeira - Boa Vista,SP108,MP10,40.0,ug/m3,manual
2016-04-24,01:00,Limeira - Boa Vista,SP108,MP10,38.0,ug/m3,manual
2016-04-30,01:00,Limeira - Boa Vista,SP108,MP10,38.0,ug/m3,manual
2016-05-11,01:00,Limeira - Boa Vista,SP108,MP10,37.0,ug/m3,manual
2016-05-17,01:00,Limeira - Boa Vista,SP108,MP10,23.0,ug/m3,manual
2016-05-23,01:00,Limeira - Boa Vista,SP108,MP10,13.0,ug/m3,manual
2016-05-29,01:00,Limeira - Boa Vista,SP108,MP10,26.0,ug/m3,manual
2016-06-04,01:00,Limeira - Boa Vista,SP108,MP10,13.0,ug/m3,manual
2016-06-10,01:00,Limeira - Boa Vista,SP108,MP10,42.0,ug/m3,manual
2016-06-16,01:00,Limeira - Boa Vista,SP108,MP10,53.0,ug/m3,manual
2016-06-22,01:00,Limeira - Boa Vista,SP108,MP10,33.0,ug/m3,manual
2016-06-28,01:00,Limeira - Boa Vista,SP108,MP10,54.0,ug/m3,manual
2016-07-04,01:00,Limeira - Boa Vista,SP108,MP10,45.0,ug/m3,manual
2016-07-16,01:00,Limeira - Boa Vista,SP108,MP10,54.0,ug/m3,manual
2016-07-22,01:00,Limeira - Boa Vista,SP108,MP10,52.0,ug/m3,manual
2016-07-28,01:00,Limeira - Boa Vista,SP108,MP10,55.0,ug/m3,manual
2016-08-03,01:00,Limeira - Boa Vista,SP108,MP10,48.0,ug/m3,manual
2016-08-09,01:00,Limeira - Boa Vista,SP108,MP10,51.0,ug/m3,manual
2016-08-15,01:00,Limeira - Boa Vista,SP108,MP10,81.0,ug/m3,manual
2016-08-21,01:00,Limeira - Boa Vista,SP108,MP10,10.0,ug/m3,manual
2016-08-27,01:00,Limeira - Boa Vista,SP108,MP10,71.0,ug/m3,manual
2016-09-08,01:00,Limeira - Boa Vista,SP108,MP10,26.0,ug/m3,manual
2016-09-14,01:00,Limeira - Boa Vista,SP108,MP10,79.0,ug/m3,manual
2016-09-20,01:00,Limeira - Boa Vista,SP108,MP10,32.0,ug/m3,manual
2016-09-26,01:00,Limeira - Boa Vista,SP108,MP10,31.0,ug/m3,manual
2016-10-02,01:00,Limeira - Boa Vista,SP108,MP10,24.0,ug/m3,manual
2016-10-08,01:00,Limeira - Boa Vista,SP108,MP10,29.0,ug/m3,manual
2016-10-14,01:00,Limeira - Boa Vista,SP108,MP10,17.0,ug/m3,manual
2016-10-20,01:00,Limeira - Boa Vista,SP108,MP10,40.0,ug/m3,manual
2016-10-26,01:00,Limeira - Boa Vista,SP108,MP10,24.0,ug/m3,manual
2016-11-01,01:00,Limeira - Boa Vista,SP108,MP10,35.0,ug/m3,manual
2016-11-07,01:00,Limeira - Boa Vista,SP108,MP10,21.0,ug/m3,manual
2016-11-14,01:00,Limeira - Boa Vista,SP108,MP10,9.0,ug/m3,manual
2016-11-20,01:00,Limeira - Boa Vista,SP108,MP10,23.0,ug/m3,manual
2016-11-26,01:00,Limeira - Boa Vista,SP108,MP10,30.0,ug/m3,manual
2016-12-02,01:00,Limeira - Boa Vista,SP108,MP10,30.0,ug/m3,manual
2016-12-06,01:00,Limeira - Boa Vista,SP108,MP10,2.0,ug/m3,manual
2016-12-15,01:00,Limeira - Boa Vista,SP108,MP10,14.0,ug/m3,manual
2016-12-21,01:00,Limeira - Boa Vista,SP108,MP10,19.0,ug/m3,manual
2016-12-27,01:00,Limeira - Boa Vista,SP108,MP10,18.0,ug/m3,manual
2016-01-06,01:00,Limeira - Boa Vista,SP108,MP10,6.0,ug/m3,manual
2016-01-12,01:00,Limeira - Boa Vista,SP108,MP10,10.0,ug/m3,manual
2016-01-18,01:00,Limeira - Boa Vista,SP108,MP10,15.0,ug/m3,manual
2016-01-24,01:00,Limeira - Boa Vista,SP108,MP10,20.0,ug/m3,manual
2016-01-30,01:00,Limeira - Boa Vista,SP108,MP10,22.0,ug/m3,manual
2016-02-06,01:00,Limeira - Boa Vista,SP108,MP10,23.0,ug/m3,manual
2016-02-12,01:00,Limeira - Boa Vista,SP108,MP10,24.0,ug/m3,manual
2016-02-18,01:00,Limeira - Boa Vista,SP108,MP10,23.0,ug/m3,manual
2016-02-24,01:00,Limeira - Boa Vista,SP108,MP10,20.0,ug/m3,manual
2016-03-12,01:00,Limeira - Boa Vista,SP108,MP10,22.0,ug/m3,manual
